video_id,publishedAt,channelId,title,description,channelTitle,tags,viewCount,likeCount,favoriteCount,commentCount,duration_timedelta,duration_hhmmss
RAiCzGJroBI,2022-05-03T16:16:11Z,UCArk93C2pbOvkv6jWz-3kAg,CELTIC ON THE BRINK OF TITLE & CAN RANGERS MAKE EUROPEAN HISTORY? | Keeping The Ball On The Ground,"SUBSCRIBE TO YOUTUBE CHANNEL FOR FREE - https://bit.ly/2QGY26R

The boys react to the weekend's huge game between Celtic and Rangers and look ahead to an enormous game at Ibrox with a place in the Europa League Final up for grabs.

#Celtic #Rangers #EuropaLeague",Open Goal,"['open goal', 'si ferry', 'simon ferry', 'celtic', '1-1', 'jota', 'Postecoglou', 'jimmy bell', 'old firm', 'glasgow derby', 'sakala', 'goals', 'highlights', 'spfl', 'podcast', 'football', 'europa league', 'semi final', 'leipzig', 'ibrox', 'tavernier', 'press conference', 'broomhill', 'van bronckhorst', 'fans', 'songs', 'champions league', 'undr the cosh', 'Andy halliday', 'Barry ferguson', 'go radio', 'carragher', 'tierney', 'scotland', 'aberdeen', 'hearts', 'hib', 'hibernian', 'st mirren', 'Charlie mulgrew', 'dundee united', 'liverpool', 'man city', 'f2', 'champions', 'mark lawwell', 'funny']",59975,645,0,45,0 days 01:18:23,01:18:23
0rcOQ10dWWg,2022-04-28T16:59:35Z,UCArk93C2pbOvkv6jWz-3kAg,CELTIC VS RANGERS PREVIEW - WILL THE LEAGUE BE DECIDED ON SUNDAY? | Right In The Coupon,"SUBSCRIBE TO YOUTUBE CHANNEL FOR FREE - https://bit.ly/2QGY26R

Celtic welcome Rangers to Celtic Park on Sunday in a game that could either finish the title race or reignite it! The boys preview the action as well as discuss this year's Player of the Year nominations.

#Celtic #Rangers #Football",Open Goal,"['open goal', 'si ferry', 'simon ferry', 'celtic vs rangers', 'Ange Postecoglou', 'celtic', 'rangers', 'old firm', 'hibs', 'hibernian', 'roy keane', 'van bronckhorst', 'jota', 'Celtic park', 'fans', 'europa league', 'red bull leipzig', 'semi final', 'morelos', 'tavernier', 'ibrox', 'mcgregor', 'aribo', 'kent', 'hearts', 'Andy halliday', 'slaney', 'soccer am', 'podcast', 'talksport', 'ally mccoist', 'open goal misses', 'aberdeen', 'shaun maloney', 'Joe hart', 'Kyogo furuhashi', 'hatate', 'maeda', 'j league', 'japan', 'rogic', 'Aaron ramsey', 'celtic songs', 'rangers songs', 'f2', 'kyle']",46031,487,0,2,0 days 00:59:30,00:59:30
a_oo91yDW8s,2022-04-26T16:00:01Z,UCArk93C2pbOvkv6jWz-3kAg,SHOULD ANGE POSTECOGLOU OR DICK CAMPBELL WIN MANAGER OF THE YEAR? | Keeping The Ball On The Ground,"SUBSCRIBE TO YOUTUBE CHANNEL FOR FREE - https://bit.ly/2QGY26R

Another manic week to discuss in Scottish Football with the nation's top football podcast team!

#Celtic #Rangers #Football",Open Goal,"['open goal', 'si ferry', 'simon ferry', 'celtic vs rangers', 'Ange Postecoglou', 'celtic', 'rangers', 'old firm', 'hibs', 'hibernian', 'roy keane', 'van bronckhorst', 'jota', 'Celtic park', 'fans', 'europa league', 'red bull leipzig', 'semi final', 'morelos', 'tavernier', 'ibrox', 'mcgregor', 'aribo', 'kent', 'hearts', 'Andy halliday', 'slaney', 'soccer am', 'podcast', 'talksport', 'ally mccoist', 'open goal misses', 'aberdeen', 'shaun maloney', 'Joe hart', 'Kyogo furuhashi', 'hatate', 'maeda', 'j league', 'japan', 'rogic', 'Aaron ramsey', 'celtic songs', 'rangers songs', 'f2', 'kyle']",60562,701,0,28,0 days 01:18:21,01:18:21
V4TfL4ARv5Y,2022-04-25T18:02:57Z,UCArk93C2pbOvkv6jWz-3kAg,100k YOUTUBE SUBSCRIBER PLAQUE UNBOXING | Open Goal,"SUBSCRIBE TO YOUTUBE CHANNEL FOR FREE - https://bit.ly/2QGY26R

The lads receive a special delivery as they unbox our 100k YouTube Subscriber plaque!

#YouTube #100k #Subscribers",Open Goal,"['open goal', 'si ferry', 'Simon ferry', 'Podcast', '100k subscribers', 'Unboxing', '100k subscriber plaque', 'Football', 'Soccer', 'Reveal', '100000', 'Subs', 'F2', 'YouTube button']",20891,627,0,31,0 days 00:03:42,00:03:42
JmKnLTgjMO0,2022-04-21T16:48:51Z,UCArk93C2pbOvkv6jWz-3kAg,HIBS SACK SHAUN MALONEY & MARK MCGHEE TURNS THE HEATING OFF! | Right In The Coupon,"SUBSCRIBE TO YOUTUBE CHANNEL FOR FREE - https://bit.ly/2QGY26R

It's been a bizarre week in Scottish Football as Hibs sack their Manager Shaun Maloney after only 4 months in charge, VAR is coming and Mark McGhee hits out with another absolute cracker in the media about his preparation for Dundee's game at the weekend!

#HibernianFC #Football #Podcast",Open Goal,"['open goal', 'si ferry', 'simon ferry', 'celtic', 'rangers', 'old firm', 'scottish cup', 'semi-final', 'bassey', 'hampden', 'arfield', 'goals', 'highlights', 'premier sport', 'greg taylor', 'van bronckhorst', 'celebrations', 'fans', 'ange postecoglou', 'Kyogo furuhashi', 'mcgregor', 'Carter vickers', 'aribo', 'kent', 'morelos', 'Scottish Cup final', 'hibs', 'hibernian', 'shaun maloney', 'sacked', 'hearts', 'Andy halliday', 'Paul slane', 'football podcast', 'kingsley', 'spfl', 'scotland', 'aberdeen', 'undr the cosh', 'gravesen', 'carragher', 'keane', 'ladbible', 'soccer am', 'tubes', 'mccoist']",45064,523,0,70,0 days 00:53:26,00:53:26
qAA0xm0V6RM,2022-04-19T16:00:28Z,UCArk93C2pbOvkv6jWz-3kAg,RANGERS KNOCK-OUT CELTIC & HALLIDAY'S HEARTS ARE HEADING TO FINAL! Keeping The Ball On The Ground,"SUBSCRIBE TO YOUTUBE CHANNEL FOR FREE - https://bit.ly/2QGY26R

It's not every weekend one of our panelists makes it to a Scottish Cup Final! Andy Halliday reacts to his Hearts team's victory over arch-rivals Hibs at the weekend as they'll take on his former club Rangers after they beat Celtic in Extra-Time on Sunday!

#CELRAN #EdinburghDerby #ScottishCup",Open Goal,"['open goal', 'si ferry', 'simon ferry', 'celtic', 'rangers', 'old firm', 'scottish cup', 'semi-final', 'bassey', 'hampden', 'arfield', 'goals', 'highlights', 'premier sport', 'greg taylor', 'van bronckhorst', 'celebrations', 'fans', 'ange postecoglou', 'Kyogo furuhashi', 'mcgregor', 'Carter vickers', 'aribo', 'kent', 'morelos', 'Scottish Cup final', 'hibs', 'hibernian', 'shaun maloney', 'sacked', 'hearts', 'Andy halliday', 'Paul slane', 'football podcast', 'kingsley', 'simms', 'spfl', 'scotland', 'aberdeen', 'undr the cosh', 'gravesen', 'carragher', 'keane', 'ladbible', 'soccer am', 'tubes', 'f2']",78878,840,0,89,0 days 01:21:38,01:21:38
ccq0J3bMyJ4,2022-04-14T18:09:58Z,UCArk93C2pbOvkv6jWz-3kAg,CELTIC VS RANGERS & HIBS VS HEARTS SCOTTISH CUP SEMI-FINAL PREVIEW | Right In The Coupon,The boys look ahead to a huge weekend in the Scottish Cup as Hibs take on Hearts and Celtic play Rangers!,Open Goal,"['open goal', 'si ferry']",40495,475,0,4,0 days 00:40:42,00:40:42
4EjDi5coZ1k,2022-04-12T16:00:03Z,UCArk93C2pbOvkv6jWz-3kAg,ANDY HALLIDAY ON SCORING A DOUBLE IN EDINBURGH DERBY WIN | Keepin The Ball On The Ground,"SUBSCRIBE TO YOUTUBE CHANNEL FOR FREE - https://bit.ly/2QGY26R

It was a MEGA weekend in the SPFL Scottish Premiership as our very own Andy Halliday was the hero at Tynecastle on Saturday as he scored two goals against arch-rivals Hibs in a 3-1 win in the Edinburgh Derby.

The manic race for the Top 6 was finally settled as the boys review all of the fallout from Motherwell and Ross County claiming the last spots and they also look ahead to the massive Scottish Cup semi-final ties at Hampden this weekend as Celtic take on Rangers and Hibs face Hearts again.

#SPFL #ScottishCup #Football",Open Goal,"['open goal', 'si ferry', 'simon ferry', 'celtic vs rangers', 'celtic', 'rangers', 'scottish cup', 'semi finals', 'europa league', 'braga', 'quarter final', 'ibrox', 'hampden', 'ange postecoglou', 'van bronckhorst', 'gio', 'interview', 'Kyogo furuhashi', 'japan', 'maeda', 'jota', 'Carter vickers', 'goals', 'fans', 'old firm', 'Edinburgh derby', 'Andy halliday goals', 'tynecastle', 'hibs', 'hibernian', 'shaun maloney', 'barrie mckay', 'robbie neilson', 'aberdeen', 'spfl', 'highlights', 'celtic fans', 'celtic songs', 'rangers songs', 'undr the cosh', 'slaney', 'Paul slane', 'f2']",74926,925,0,13,0 days 01:08:58,01:08:58
C3jdBWg81EA,2022-04-08T05:00:03Z,UCArk93C2pbOvkv6jWz-3kAg,CRAZY FINAL DAY AHEAD FOR THE FINAL SPFL TOP 6 SPOTS! | Right In The Coupon,"It’s all to play for going into the final fixture before the SPFL Premiership split as multiple teams have the opportunity to claim their spot in the top 6 this weekend!

The lads also discuss the 2 Derbies in Edinburgh & Dundee as well as the fallout from last weekend’s big game at Ibrox between Celtic and Rangers.",Open Goal,"['open goal', 'si ferry', 'simon ferry', 'rangers', 'braga', '1-0', 'allan mcgregor', 'europa league', 'scottish premiership', 'fans', 'ally mccoist', 'ibrox', 'celtic', 'van bronckhorst', 'interview', 'spfl', 'highlights', 'bt sport', 'west ham', 'frank mcavennie', 'aberdeen', 'hibs', 'hearts', 'Edinburgh derby', 'live stream', 'hibernian', 'tynecastle', 'robbie neilson', 'Andy halliday', 'shaun maloney', 'top 6', 'Barry ferguson', 'carragher', 'kris boyd', 'keeping the ball on the ground', 'Paul slane', 'gravesen', 'Steve clarke', 'world cup', 'ukraine', 'soccer am']",34966,406,0,44,0 days 00:52:28,00:52:28
bAfU8hn9Uss,2022-04-05T16:00:31Z,UCArk93C2pbOvkv6jWz-3kAg,HAVE CELTIC ENDED THE TITLE RACE AFTER THEY BEAT RANGERS AT IBROX? | Keeping The Ball On The Ground,"SUBSCRIBE TO YOUTUBE CHANNEL FOR FREE - https://bit.ly/2QGY26R 

Will Celtic's victory over Rangers on Sunday be the defining day of this season's title race as they go 6 points clear with 6 games to go in the SPFL Premiership? 

The lads also ponder if there is no hope left for Dundee at the bottom and preview the manic race for top 6 as we go into the final game before the split! 

#Rangers #Celtic #SPFL",Open Goal,"['open goal', 'si ferry', 'simon ferry', 'celtic', 'Carter-vickers', 'tom rogic', 'goal', '2-1', 'ibrox', 'rangers vs celtic', 'old firm', 'van bronckhorst', 'Aaron ramsey', 'goals', 'highlights', 'maeda', 'japan', 'spfl', 'ange postecoglou', 'champions league', 'tavernier', 'fans', 'Joe hart', 'glass bottle', 'podcast', 'australia', 'aberdeen', 'hibs', 'hibernian', 'hearts', 'shaun maloney', 'livingston', 'penalty', 'top 6', 'premier league', 'undr the cosh', 'Andy halliday', 'Paul slane', 'gravesen', 'carragher', 'sky sports', 'ally mccoist', 'talksport', 'Alan brazil', 'champions', 'f2']",87635,914,0,87,0 days 01:07:10,01:07:10
rtnpn_0-D30,2022-03-31T16:00:33Z,UCArk93C2pbOvkv6jWz-3kAg,RANGERS VS CELTIC PREVIEW | Right In The Coupon,"SUBSCRIBE TO YOUTUBE CHANNEL FOR FREE - https://bit.ly/2QGY26R

It's a huge weekend in the title race. The boys preview the big game at Ibrox as Rangers take on Celtic in the top of the table clash!

#Rangers #Celtic #RANCEL",Open Goal,"['open goal', 'si ferry', 'simon ferry', 'rangers vs celtic', 'old firm', 'rangers goals vs celtic', 'celtic goals vs rangers', 'larsson', 'celtic songs', 'celtic fans', 'rangers songs', 'rangers fans', 'ibrox', 'ange postecoglou', 'australia', 'Kyogo furuhashi', 'hatate', '3-0', 'abada', 'jota', 'mcgregor', 'van bronckhorst', 'gazza goal', 'legends game', 'morelos', 'columbia', 'spfl', 'scotland', 'austria', 'mcginn', 'tierney', 'carragher', 'sky sports', 'sutton', 'podcast', 'football', 'soccer', 'aberdeen', 'hearts', 'hibs', 'Halliday', 'slaney', 'interview', 'tavernier', 'vlog', 'novo', '55', 'f2']",50899,508,0,87,0 days 00:52:04,00:52:04
hyBU2TpxqO0,2022-03-29T16:05:35Z,UCArk93C2pbOvkv6jWz-3kAg,COULD RANGERS VS CELTIC FINISH THE TITLE RACE ON SUNDAY? | Keeping The Ball On The Ground,"SUBSCRIBE TO YOUTUBE CHANNEL FOR FREE - https://bit.ly/2QGY26R

It's a huge week for the title race as Champions Rangers welcome Celtic to Ibrox for a top of the table clash that could have major ramifications for this season's title race!

The boys give their thoughts on the pivotal game and who they think will come out on top.

#Rangers #Celtic #Podcast",Open Goal,"['open goal', 'si ferry', 'simon ferry', 'rangers vs celtic', 'old firm', 'rangers goals vs celtic', 'celtic goals vs rangers', 'larsson', 'celtic songs', 'celtic fans', 'rangers songs', 'rangers fans', 'ibrox', 'ange postecoglou', 'australia', 'Kyogo furuhashi', 'hatate', '3-0', 'abada', 'jota', 'mcgregor', 'van bronckhorst', 'gazza goal', 'legends game', 'morelos', 'columbia', 'spfl', 'scotland', 'austria', 'mcginn', 'tierney', 'carragher', 'sky sports', 'sutton', 'podcast', 'football', 'soccer', 'aberdeen', 'hearts', 'hibs', 'Halliday', 'slaney', 'interview', 'tavernier', 'vlog', 'novo', '55', 'f2']",71247,706,0,74,0 days 01:15:01,01:15:01
